אינוונטר,תאריך קבלה,סטטוס,שם סטטוס,תאריך עדכון אחרון,פריט,"מחיר כניסה בש""ח",מחיר כניסה בדולר,תיאור האינוונטר,הערות לשורה מההזמנה,מחלקה,שם מחלקה,הזמנה,סריאלי,מחיר ידני,קוד סימון,תז שואל,פטור מותנה,מנוהל תמיד,קמפוס,שם קמפוס,בניין,שם בניין,קומה,חדר,הערות לפריט אומנות
152608,24/06/2018,1,פעיל,24/06/2018,80000109,"3,977.98","1,238.86",מקרר ביתי,מקרר שארפ 600 ליטר כסוף דגם SHARP SJS3610SL . 586 ליטר  יבואן רשמי ראלקו . יבואן רשמי ראלקו . מקרר תוצרת שארפ ביתי כסוף . ,5807,מעונות סטודנטים,4312174,,,,,,,2,מעונות ג',C82,(C82) 'מעונות ג,1,1,
152609,24/06/2018,1,פעיל,24/06/2018,80000109,"3,977.98","1,238.86",מקרר ביתי,מקרר שארפ 600 ליטר כסוף דגם SHARP SJS3610SL . 586 ליטר  יבואן רשמי ראלקו . יבואן רשמי ראלקו . מקרר תוצרת שארפ ביתי כסוף . ,5807,מעונות סטודנטים,4312174,,,,,,,2,מעונות ג',C82,(C82) 'מעונות ג,1,1,
152610,24/06/2018,1,פעיל,24/06/2018,80000109,"3,977.98","1,238.86",מקרר ביתי,מקרר שארפ 600 ליטר כסוף דגם SHARP SJS3610SL . 586 ליטר  יבואן רשמי ראלקו . יבואן רשמי ראלקו . מקרר תוצרת שארפ ביתי כסוף . ,5807,מעונות סטודנטים,4312174,,,,,,,2,מעונות ג',C82,(C82) 'מעונות ג,1,1,
150534,04/12/2017,1,פעיל,04/12/2017,80000105,"3,913.65","1,218.83","מקרר ביתי, 500 ליטר",מקרר שארפ 500 SJ  3550 ליטר  למעבדה ,5942,פיזיולוגיה וביולוגיה תאית,4308091,,,,,,,5,קמפוס מרקוס,M6,"M6 - בנין מעבדות מחקר רפואה ע""ש דייכמן - פלאם",4,436,
145246,05/07/2016,1,פעיל,03/08/2016,80000105,"3,884.40","1,209.72","מקרר ביתי, 500 ליטר","מקרר 500 ליטר.   מקרר שארפ דגם 2266  553 ליטר.   אחריות ע""י  ראלק. . ",5910,מיקרוביולוגיה - מדעי הבריאות,4286708,W160227025,,,,לא,לא,5,קמפוס מרקוס,M6,"M6 - בנין מעבדות מחקר רפואה ע""ש דייכמן - פלאם",2,232,
145368,14/07/2016,1,פעיל,14/07/2016,80000106,"3,880.00","1,208.35","מקרר ביתי, 525 ליטר",מקרר תוצרת SHARP היבריד. דגם : C-PRO 649 .SJ-SC70 מקרר תוצרת תדיראן NF686 ,5723,חידוש מבנים,4286886,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
145369,14/07/2016,1,פעיל,14/07/2016,80000106,"3,880.00","1,208.35","מקרר ביתי, 525 ליטר",מקרר תוצרת SHARP היבריד. דגם : C-PRO 649 .SJ-SC70 מקרר תוצרת תדיראן NF686 ,5723,חידוש מבנים,4286886,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
145370,14/07/2016,1,פעיל,14/07/2016,80000106,"3,880.00","1,208.35","מקרר ביתי, 525 ליטר",מקרר תוצרת SHARP היבריד. דגם : C-PRO 649 .SJ-SC70 מקרר תוצרת תדיראן NF686 ,5723,חידוש מבנים,4286886,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
145371,14/07/2016,1,פעיל,14/07/2016,80000106,"3,880.00","1,208.35","מקרר ביתי, 525 ליטר",מקרר תוצרת SHARP היבריד. דגם : C-PRO 649 .SJ-SC70 מקרר תוצרת תדיראן NF686 ,5723,חידוש מבנים,4286886,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
145372,14/07/2016,1,פעיל,14/07/2016,80000106,"3,880.00","1,208.35","מקרר ביתי, 525 ליטר",מקרר תוצרת SHARP היבריד. דגם : C-PRO 649 .SJ-SC70 מקרר תוצרת תדיראן NF686 ,5723,חידוש מבנים,4286886,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
145373,14/07/2016,1,פעיל,14/07/2016,80000106,"3,880.00","1,208.35","מקרר ביתי, 525 ליטר",מקרר תוצרת SHARP היבריד. דגם : C-PRO 649 .SJ-SC70 מקרר תוצרת תדיראן NF686 ,5723,חידוש מבנים,4286886,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
152784,23/07/2018,1,פעיל,23/07/2018,80000109,"3,861.00","1,202.43",מקרר ביתי,מקרר LG מקפיא עליון 506 GR-M6781W ל' לבן,5506,הנדסת חשמל,4317594,,,,,,,5,קמפוס מרקוס,33,"בנין המחלקה להנדסת חשמל ומחשבים ע""ש זלוטובסקי - 33",4,419,
145670,17/08/2016,1,פעיל,22/06/2017,80000106,"3,800.00","1,183.43","מקרר ביתי, 525 ליטר","מקרר שארפ דגם 2266,  553,ליטר אחריות ע""י  ראלקו ",6260,מכון המים,5057433,W160410869,,,,לא,לא,7,קמפוס שדה בוקר,SB-11,,1,115,
153396,30/09/2018,1,פעיל,10/10/2018,80000109,"3,750.00","1,167.86",מקרר ביתי,מקרר לי לבן C-PRO SJ-S3550WH מקרר שארפ 545,5513,ביוטכנולוגיה,4321905,,,,,,,5,קמפוס מרקוס,42,"בניין להנדסת ביוטכנולוגיה, ע""ש משפחת גוזיק - 42",2,233,
150535,04/12/2017,1,פעיל,04/12/2017,80000106,"3,744.00","1,165.99","מקרר ביתי, 525 ליטר",מקרר שארפ SY-3550 J545,5513,ביוטכנולוגיה,4308287,,,,,,,5,קמפוס מרקוס,39,"בנין המכון למחקר ישומי במדעי החיים ע""ש דה 39-פיצ'וטו",2,223,
150908,08/01/2018,1,פעיל,08/01/2018,80000106,"3,744.00","1,165.99","מקרר ביתי, 525 ליטר",מקרר ביתי 545 ליטר. דגם שארפ 3550 SJ,5513,ביוטכנולוגיה,4308235,,,,,,,13,פארק הייטק,41,"בניין המכון הלאומי לביוטכנולוגיה בנגב, ע""ש אדגר דה-פיצ'וטו - 41",3,322,
153823,18/11/2018,1,פעיל,18/11/2018,80000106,"3,743.99","1,165.99","מקרר ביתי, 525 ליטר",מקרר שארפ 545  SJ3550 ליטר,5109,המרכז לננו טכנולוגיה,5072887,,,,,,,1,מדעי הבריאות סורוקה,SRK6,"בי""ח סרוקה אשפוז פנימיות-ק 6",6,635,
153824,18/11/2018,1,פעיל,18/11/2018,80000106,"3,743.99","1,165.99","מקרר ביתי, 525 ליטר",מקרר שארפ 545  SJ3550 ליטר,5109,המרכז לננו טכנולוגיה,5072887,,,,,,,1,מדעי הבריאות סורוקה,SRK6,"בי""ח סרוקה אשפוז פנימיות-ק 6",6,635,
150233,13/11/2017,1,פעיל,13/11/2017,80000109,"3,743.97","1,165.98",מקרר ביתי,מקרר תוצרת שארפ ביתי 525 ליטר כסוף. מקרר שארפ יבואן רשמי 3550. מקרר מקפיא עליון שארפ SJS3550 545 ליטר,5723,חידוש מבנים,4305603,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
150234,13/11/2017,1,פעיל,13/11/2017,80000109,"3,743.97","1,165.98",מקרר ביתי,מקרר תוצרת שארפ ביתי 525 ליטר כסוף. מקרר שארפ יבואן רשמי 3550. מקרר מקפיא עליון שארפ SJS3550 545 ליטר,5723,חידוש מבנים,4305603,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
150235,13/11/2017,1,פעיל,13/11/2017,80000109,"3,743.97","1,165.98",מקרר ביתי,מקרר תוצרת שארפ ביתי 525 ליטר כסוף. מקרר שארפ יבואן רשמי 3550. מקרר מקפיא עליון שארפ SJS3550 545 ליטר,5723,חידוש מבנים,4305603,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
150236,13/11/2017,1,פעיל,13/11/2017,80000109,"3,743.97","1,165.98",מקרר ביתי,מקרר תוצרת שארפ ביתי 525 ליטר כסוף. מקרר שארפ יבואן רשמי 3550. מקרר מקפיא עליון שארפ SJS3550 545 ליטר,5723,חידוש מבנים,4305603,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
150237,13/11/2017,1,פעיל,13/11/2017,80000109,"3,743.97","1,165.98",מקרר ביתי,מקרר תוצרת שארפ ביתי 525 ליטר כסוף. מקרר שארפ יבואן רשמי 3550. מקרר מקפיא עליון שארפ SJS3550 545 ליטר,5723,חידוש מבנים,4305603,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
150238,13/11/2017,1,פעיל,13/11/2017,80000109,"3,743.97","1,165.98",מקרר ביתי,מקרר תוצרת שארפ ביתי 525 ליטר כסוף. מקרר שארפ יבואן רשמי 3550. מקרר מקפיא עליון שארפ SJS3550 545 ליטר,5723,חידוש מבנים,4305603,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
150239,13/11/2017,1,פעיל,13/11/2017,80000109,"3,743.97","1,165.98",מקרר ביתי,מקרר תוצרת שארפ ביתי 525 ליטר כסוף. מקרר שארפ יבואן רשמי 3550. מקרר מקפיא עליון שארפ SJS3550 545 ליטר,5723,חידוש מבנים,4305603,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
150240,13/11/2017,1,פעיל,13/11/2017,80000109,"3,743.97","1,165.98",מקרר ביתי,מקרר תוצרת שארפ ביתי 525 ליטר כסוף. מקרר שארפ יבואן רשמי 3550. מקרר מקפיא עליון שארפ SJS3550 545 ליטר,5723,חידוש מבנים,4305603,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
150241,13/11/2017,1,פעיל,13/11/2017,80000109,"3,743.97","1,165.98",מקרר ביתי,מקרר תוצרת שארפ ביתי 525 ליטר כסוף. מקרר שארפ יבואן רשמי 3550. מקרר מקפיא עליון שארפ SJS3550 545 ליטר,5723,חידוש מבנים,4305603,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
150242,13/11/2017,1,פעיל,13/11/2017,80000109,"3,743.97","1,165.98",מקרר ביתי,מקרר תוצרת שארפ ביתי 525 ליטר כסוף. מקרר שארפ יבואן רשמי 3550. מקרר מקפיא עליון שארפ SJS3550 545 ליטר,5723,חידוש מבנים,4305603,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
153825,18/11/2018,1,פעיל,18/11/2018,80000109,"3,700.00","1,152.29",מקרר ביתי,מקרר מקפיא עליון Sharp SJS3550 545 ליטר שארפ. כולל הובלה קומה 2 ,5106,כימיה,5083878,,,,,,,5,קמפוס מרקוס,29,"בנין מעבדות כימיה ופיסיקה ע""ש קרופ - 29",1,113,
146928,12/12/2016,1,פעיל,12/12/2016,80000106,"3,627.00","1,129.56","מקרר ביתי, 525 ליטר",מקרר ביתי 525 ליטר  תוצרת SHARP דגם 649- C-PRO SJ-SC70,5723,חידוש מבנים,4290516,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
146929,12/12/2016,1,פעיל,12/12/2016,80000106,"3,627.00","1,129.56","מקרר ביתי, 525 ליטר",מקרר ביתי 525 ליטר  תוצרת SHARP דגם 649- C-PRO SJ-SC70,5723,חידוש מבנים,4290516,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
146930,12/12/2016,1,פעיל,12/12/2016,80000106,"3,627.00","1,129.56","מקרר ביתי, 525 ליטר",מקרר ביתי 525 ליטר  תוצרת SHARP דגם 649- C-PRO SJ-SC70,5723,חידוש מבנים,4290516,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
146931,12/12/2016,1,פעיל,12/12/2016,80000106,"3,627.00","1,129.56","מקרר ביתי, 525 ליטר",מקרר ביתי 525 ליטר  תוצרת SHARP דגם 649- C-PRO SJ-SC70,5723,חידוש מבנים,4290516,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
146932,12/12/2016,1,פעיל,12/12/2016,80000106,"3,627.00","1,129.56","מקרר ביתי, 525 ליטר",מקרר ביתי 525 ליטר  תוצרת SHARP דגם 649- C-PRO SJ-SC70,5723,חידוש מבנים,4290516,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
146933,12/12/2016,1,פעיל,12/12/2016,80000106,"3,627.00","1,129.56","מקרר ביתי, 525 ליטר",מקרר ביתי 525 ליטר  תוצרת SHARP דגם 649- C-PRO SJ-SC70,5723,חידוש מבנים,4290516,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
146934,12/12/2016,1,פעיל,12/12/2016,80000106,"3,627.00","1,129.56","מקרר ביתי, 525 ליטר",מקרר ביתי 525 ליטר  תוצרת SHARP דגם 649- C-PRO SJ-SC70,5723,חידוש מבנים,4290516,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
146935,12/12/2016,1,פעיל,12/12/2016,80000106,"3,627.00","1,129.56","מקרר ביתי, 525 ליטר",מקרר ביתי 525 ליטר  תוצרת SHARP דגם 649- C-PRO SJ-SC70,5723,חידוש מבנים,4290516,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
146936,12/12/2016,1,פעיל,12/12/2016,80000106,"3,627.00","1,129.56","מקרר ביתי, 525 ליטר",מקרר ביתי 525 ליטר  תוצרת SHARP דגם 649- C-PRO SJ-SC70,5723,חידוש מבנים,4290516,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
146937,12/12/2016,1,פעיל,12/12/2016,80000106,"3,627.00","1,129.56","מקרר ביתי, 525 ליטר",מקרר ביתי 525 ליטר  תוצרת SHARP דגם 649- C-PRO SJ-SC70,5723,חידוש מבנים,4290516,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
146938,12/12/2016,1,פעיל,12/12/2016,80000106,"3,627.00","1,129.56","מקרר ביתי, 525 ליטר",מקרר ביתי 525 ליטר  תוצרת SHARP דגם 649- C-PRO SJ-SC70,5723,חידוש מבנים,4290516,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
152898,31/07/2018,1,פעיל,31/07/2018,80000105,"3,600.00","1,121.15","מקרר ביתי, 500 ליטר",מקרר LG מקפיא עליון 506 GR-M6781W ל' לבן   . כולל הובלה  ,5513,ביוטכנולוגיה,4314341,,,,,,,5,קמפוס מרקוס,42,"בניין להנדסת ביוטכנולוגיה, ע""ש משפחת גוזיק - 42",קרקע,4,
159753,08/07/2020,1,פעיל,08/07/2020,80000109,"3,600.00","1,121.15",מקרר ביתי,מקרר LG   GRM6781,6932,המכון למחקר שימושי,4357363,,,,,,,8,קרית ברגמן,N4,בנין 4-קרית ברגמן,קרקע,409,
146107,26/09/2016,1,פעיל,15/11/2016,80000106,"3,597.64","1,120.41","מקרר ביתי, 525 ליטר",מקרר DN 156821 לבן 519 ל',6912,המכון לחקר המדבר)שדה בוקר),5058461,1610020201,,,,לא,לא,7,קמפוס שדה בוקר,SB-4,,2,3,
145513,02/08/2016,1,פעיל,09/10/2016,80000105,"3,450.93","1,074.72","מקרר ביתי, 500 ליטר","דגם שארפ 473 ליטר דגם 2249 . מקרר שארפ בצבע לבן, 473 ליטר ",5562,מחקרים ביו-רפואית,5058368,w1160410904,,,,לא,לא,5,קמפוס מרקוס,64,מתקן חלוץ - 64,2,202,
151168,01/02/2018,1,פעיל,01/02/2018,80000109,"3,450.00","1,074.43",מקרר ביתי,מקרר מקפיא עליון Samsung דגם RT50K6330,5508,הנדסה כימית,4311344,,,,,,,5,קמפוס מרקוס,59,"בנין הנדסת חומרים והנדסת כימיה ע""ש  פוסטר - 59",3,307,
164279,12/09/2021,1,פעיל,05/10/2021,80000109,"3,410.00","1,061.97",מקרר ביתי,מקרר מקפיא עליון אינוורטר 600 . כסוף או שחור  - יבואן רשמי ראלקו Sharp .SJ-GP75D-SL . . מקרר מקפיא עליון אינוורטר  600 כסוף או שחור  - יבואן . רשמי ראלקו Sharp SJ-GP75D-SL  ,5910,מיקרוביולוגיה - מדעי הבריאות,5131616,W210600706,,,,לא,לא,1,מדעי הבריאות סורוקה,M6,"M6 - בנין מעבדות מחקר רפואה ע""ש דייכמן - פלאם",1,134,
