אינוונטר,תאריך קבלה,סטטוס,שם סטטוס,תאריך עדכון אחרון,פריט,"מחיר כניסה בש""ח",מחיר כניסה בדולר,תיאור האינוונטר,הערות לשורה מההזמנה,מחלקה,שם מחלקה,הזמנה,סריאלי,מחיר ידני,קוד סימון,תז שואל,פטור מותנה,מנוהל תמיד,קמפוס,שם קמפוס,בניין,שם בניין,קומה,חדר,הערות לפריט אומנות
135755,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53974DBD700030N,2957,,,,לא,,,,,,1,
135756,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53974DBD700032X,2957,,,,לא,,,,,,1,
135757,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53974DBD700016Z,2957,,,,לא,,,,,,1,
135758,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53974DBD700053B,2957,,,,לא,,,,,,1,
135759,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53974DBD700040B,2957,,,,לא,,,,,,1,
135760,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53614DAD100066E,2957,,,,לא,,,,,,1,
135761,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53614DAD100048Y,2957,,,,לא,,,,,,1,
135762,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53614DAD100210Z,2957,,,,לא,,,,,,1,
135763,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53974DBD700022W,2957,,,,לא,,,,,,1,
135764,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53614DAD100152H,2957,,,,לא,,,,,,1,
135765,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53614DAD100146Z,2957,,,,לא,,,,,,1,
135766,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53974DBD700055T,2957,,,,לא,,,,,,1,
135767,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53614DAD100177N,2957,,,,לא,,,,,,1,
135768,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53614DAD100195M,2957,,,,לא,,,,,,1,
135769,13/11/2013,1,פעיל,12/11/2015,80000109,"2,957.00",922.33,REFRIGERATOR SAMSUNG 370L,REFRIGERATOR SAMSUNG 370L,6204,מנהלת קרית שדה בוקר,4248205,53614DAD100035Y,2957,,,,לא,,,,,,1,
100341,12/02/2006,2,לא מנוהל,08/03/2015,80000109,"2,950.00",920.15,REFRIGERATOR SAMSUNG  ,REFRIGERATOR SAMSUNG  ,6204,מנהלת קרית שדה בוקר,4087633,,2950,,,,לא,,,,,,,
100342,12/02/2006,2,לא מנוהל,08/03/2015,80000109,"2,950.00",920.15,REFRIGERATOR SAMSUNG  ,REFRIGERATOR SAMSUNG  ,6204,מנהלת קרית שדה בוקר,4087633,,2950,,,,לא,,,,,,,
120948,09/02/2010,2,לא מנוהל,02/03/2018,80000109,"2,913.00",908.61,REFRIGERATOR    ,REFRIGERATOR    ,5901,דיקן הפקולטה למדעי הבריאות,4191868,,2913,,,,לא,,,,,,,
117167,14/05/2009,2,לא מנוהל,02/06/2017,80000109,"2,900.00",904.55,REFRIGERATOR    ,REFRIGERATOR    ,3904,היחידה למעורבות חברתית,4173800,,2900,,,,לא,,,,,,,
122376,15/06/2010,2,לא מנוהל,02/07/2018,80000109,"2,900.00",904.55,REFRIGERATOR ELECTRA ,REFRIGERATOR ELECTRA ,3904,היחידה למעורבות חברתית,4203010,4203010,2900,,,,לא,,,,,,,
131547,01/11/2012,2,לא מנוהל,02/11/2020,80000109,"2,900.00",904.55,REFRIGERATOR AMKOR  ,REFRIGERATOR AMKOR  ,6204,מנהלת קרית שדה בוקר,4236710,,2900,,,,לא,,,,,,2,
131548,01/11/2012,2,לא מנוהל,02/11/2020,80000109,"2,900.00",904.55,REFRIGERATOR AMKOR  ,REFRIGERATOR AMKOR  ,6204,מנהלת קרית שדה בוקר,4236710,,2900,,,,לא,,,,,,2,
131549,01/11/2012,2,לא מנוהל,02/11/2020,80000109,"2,900.00",904.55,REFRIGERATOR AMKOR  ,REFRIGERATOR AMKOR  ,6204,מנהלת קרית שדה בוקר,4236710,,2900,,,,לא,,,,,,2,
116672,25/03/2009,2,לא מנוהל,02/04/2017,80000109,"2,880.00",898.32,REFRIGERATOR    ,REFRIGERATOR    ,5901,דיקן הפקולטה למדעי הבריאות,4172438,10059,2880,,,,לא,,,,,,,
134554,28/08/2013,2,לא מנוהל,02/09/2021,80000109,"2,850.00",888.96,REFRIGERATOR LG 525LT,REFRIGERATOR LG 525LT,5709,אחזקה,4247871,,2850,,,,לא,,,,,,205,
126651,25/07/2011,2,לא מנוהל,02/08/2019,80000109,"2,844.00",887.09,REFRIGERATOR    ,REFRIGERATOR    ,3904,היחידה למעורבות חברתית,4218772,2110200035,2844,,,,לא,,,,,,205,
139174,24/11/2014,1,פעיל,12/11/2015,80000109,"2,800.00",873.36,REFRIGERATOR SHARP 487,REFRIGERATOR SHARP 487,5901,דיקן הפקולטה למדעי הבריאות,5038084,,2800,,,,לא,,,,,,544,
126829,15/08/2011,2,לא מנוהל,02/09/2019,80000109,"2,772.00",864.63,REFRIGERATOR    ,REFRIGERATOR    ,5106,כימיה,5008851,,2772,,,,לא,,,,,,118,
95336,03/01/2005,2,לא מנוהל,08/03/2015,80000109,"2,763.92",862.11,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,5109,המרכז לננו טכנולוגיה,4045290,4ABX800077,2763.915,,,,לא,,,,,,,
134215,23/07/2013,2,לא מנוהל,02/08/2021,80000109,"2,750.00",857.77,REFRIGERATOR LG 400LT,REFRIGERATOR LG 400LT,5803,לשכת הרקטור,4244974,,2750,,,,לא,,,,,,212,
129513,28/03/2012,2,לא מנוהל,02/04/2020,80000109,"2,749.00",857.46,REFRIGERATOR SAMSUNG  ,REFRIGERATOR SAMSUNG  ,5509,הנדסת תעשיה וניהול,4228871,,2749,,,,לא,5,קמפוס מרקוס,16,בנין המחלקה להנדסת תעשייה וניהול - 16,,146,
124869,06/12/2010,5,נגרע,12/11/2015,80000109,"2,749.00",857.46,REFRIGERATOR ELECTRA ,REFRIGERATOR ELECTRA ,6380,מכון לאומי לביוטכנולוגיה,5000838,,2749,98,,,לא,,,,,,302,
107127,30/07/2007,5,נגרע,14/03/2017,80000109,"2,746.00",856.52,REFRIGERATOR NORMANDE   ,REFRIGERATOR NORMANDE   ,5817,קליטה ואירוח,4128088,,2746,103,,,לא,,,,,,,
115868,11/01/2009,2,לא מנוהל,02/02/2017,80000109,"2,740.00",854.65,REFRIGERATOR LG   ,REFRIGERATOR LG   ,6160,קמפוס אילת,4161740,420GRB598YCW,2740,,,,לא,,,,,,,
129037,14/02/2012,2,לא מנוהל,02/03/2020,80000109,"2,726.00",850.28,REFRIGERATOR SAMSUNG 352LT,REFRIGERATOR SAMSUNG 352LT,6204,מנהלת קרית שדה בוקר,4226978,,2726,,,,לא,,,,,,2,
129038,14/02/2012,2,לא מנוהל,02/03/2020,80000109,"2,726.00",850.28,REFRIGERATOR SAMSUNG 352LT,REFRIGERATOR SAMSUNG 352LT,6204,מנהלת קרית שדה בוקר,4226978,,2726,,,,לא,,,,,,2,
129039,14/02/2012,2,לא מנוהל,02/03/2020,80000109,"2,726.00",850.28,REFRIGERATOR SAMSUNG 352LT,REFRIGERATOR SAMSUNG 352LT,6204,מנהלת קרית שדה בוקר,4226978,,2726,,,,לא,,,,,,2,
129040,14/02/2012,2,לא מנוהל,02/03/2020,80000109,"2,726.00",850.28,REFRIGERATOR SAMSUNG 352LT,REFRIGERATOR SAMSUNG 352LT,6204,מנהלת קרית שדה בוקר,4226978,,2726,,,,לא,,,,,,2,
129041,14/02/2012,2,לא מנוהל,02/03/2020,80000109,"2,726.00",850.28,REFRIGERATOR SAMSUNG 352LT,REFRIGERATOR SAMSUNG 352LT,6204,מנהלת קרית שדה בוקר,4226978,,2726,,,,לא,,,,,,2,
126529,03/07/2011,2,לא מנוהל,02/08/2019,80000109,"2,715.00",846.85,REFRIGERATOR    ,REFRIGERATOR    ,5106,כימיה,5007412,,2715,,,,לא,5,קמפוס מרקוס,62,"בנין מערך המחשוב מעבדות כימיה ופיסיקה ע""ש 62-קרופ",1,107,
99329,27/11/2005,2,לא מנוהל,08/03/2015,80000109,"2,699.00",841.86,REFRIGERATOR LENCO  ,REFRIGERATOR LENCO  ,5901,דיקן הפקולטה למדעי הבריאות,4071797,7.00E+12,2699,,,,לא,,,,,,,
99330,27/11/2005,2,לא מנוהל,08/03/2015,80000109,"2,699.00",841.86,REFRIGERATOR LENCO  ,REFRIGERATOR LENCO  ,5901,דיקן הפקולטה למדעי הבריאות,4071797,7.00E+12,2699,,,,לא,,,,,,,
99312,27/11/2005,2,לא מנוהל,08/03/2015,80000109,"2,689.00",838.74,REFRIGERATOR    ,REFRIGERATOR    ,5104,מדעי החיים,4067605,6051427127,2689,,,,לא,,,,,,,
137425,08/05/2014,1,פעיל,12/11/2015,80000109,"2,689.00",838.74,REFRIGERATOR LUXOR 500LT,REFRIGERATOR LUXOR 500LT,6204,מנהלת קרית שדה בוקר,4257055,1.23E+19,2689,,,,לא,,,,,,1,
98759,30/10/2005,2,לא מנוהל,08/03/2015,80000109,"2,680.00",835.93,REFRIGERATOR SAMSUNG  ,REFRIGERATOR SAMSUNG  ,5508,הנדסה כימית,4068651,4ABY400036J,2680,,,,לא,,,,,,,
132616,12/02/2013,2,לא מנוהל,02/03/2021,80000109,"2,679.00",835.62,REFRIGERATOR AMKOR  ,REFRIGERATOR AMKOR  ,5901,דיקן הפקולטה למדעי הבריאות,4241325,,2679,,,,לא,,,,,,651,
134317,05/08/2013,5,נגרע,25/02/2020,80000109,"2,670.00",832.81,REFRIGERATOR SHARP   ,REFRIGERATOR SHARP   ,5718,לשכת הנשיא,4247532,W120801474,2670,124,,,לא,5,קמפוס מרקוס,71,"המרכז האוניברסיטאי ע""ש איירטון)בנין הסנאט) - 71",2,240,
104833,22/01/2007,2,לא מנוהל,08/03/2015,80000109,"2,650.00",826.58,PANEL .REFRIGERATOR DAEWOO  ,PANEL .REFRIGERATOR DAEWOO  ,5817,קליטה ואירוח,4117101,,2650,,,,לא,,,,,,,
153220,12/09/2018,1,פעיל,12/09/2018,10004797,"2,632.50",821.12,Refrigerator,"מקרר מיני למעבדה דלת 1 זכוכית מידות 50X50X85, נפח . 120 ל'",6426,מכון לסביבה,5082831,,,,,,,7,קמפוס שדה בוקר,SB-26,,1,105,
112310,06/07/2008,2,לא מנוהל,02/08/2016,80000109,"2,612.00",814.72,REFRIGERATOR    ,REFRIGERATOR    ,5806,"פר""ח",4154109,,2612,,,,לא,5,קמפוס מרקוס,18,מעורבות חברתית - בניין 18,,,
119709,01/11/2009,2,לא מנוהל,02/11/2017,80000109,"2,604.00",812.23,REFRIGERATOR    ,REFRIGERATOR    ,6204,מנהלת קרית שדה בוקר,4184632,5.13E+11,2604,,,,לא,,,,,,,
128078,16/11/2011,2,לא מנוהל,02/12/2019,80000109,"2,599.00",810.67,REFRIGERATOR HITACHI RZ400,REFRIGERATOR HITACHI RZ400,6922,המכון למורשת בן גוריון,4222190,,2599,,,,לא,,,,,,1,
126971,31/08/2011,2,לא מנוהל,02/09/2019,80000109,"2,551.00",795.7,REFRIGERATOR SAMSUNG 500L,REFRIGERATOR SAMSUNG 500L,5704,מחלקת המשק,4220857,,2551,,,,לא,,,,,,1,
126972,31/08/2011,2,לא מנוהל,02/09/2019,80000109,"2,551.00",795.7,REFRIGERATOR SAMSUNG 500L,REFRIGERATOR SAMSUNG 500L,5704,מחלקת המשק,4220857,,2551,,,,לא,,,,,,1,
126973,31/08/2011,2,לא מנוהל,02/09/2019,80000109,"2,551.00",795.7,REFRIGERATOR SAMSUNG 500L,REFRIGERATOR SAMSUNG 500L,5704,מחלקת המשק,4220857,,2551,,,,לא,,,,,,1,
137575,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137576,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137577,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137578,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137579,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137580,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137581,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137582,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137583,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137584,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137585,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137586,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137587,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137588,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137589,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137590,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137591,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137592,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137593,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
137594,26/05/2014,1,פעיל,12/11/2015,80000109,"2,545.00",793.82,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6204,מנהלת קרית שדה בוקר,4256638,,2545,,,,לא,,,,,,1,
119708,01/11/2009,2,לא מנוהל,02/11/2017,80000109,"2,520.00",786.03,REFRIGERATOR    ,REFRIGERATOR    ,6204,מנהלת קרית שדה בוקר,4186002,,2520,,,,לא,,,,,,,
136442,06/01/2014,1,פעיל,12/11/2015,80000109,"2,520.00",786.03,REFRIGERATOR SHARP 2129,REFRIGERATOR SHARP 2129,6204,מנהלת קרית שדה בוקר,5031336,W130301788,2520,,,,לא,,,,,,1,
135292,21/10/2013,1,פעיל,13/10/2016,80000109,"2,510.00",782.91,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,3914,משאבי אנוש,4249227,,2510,,,,לא,5,קמפוס מרקוס,71,"המרכז האוניברסיטאי ע""ש איירטון)בנין הסנאט) - 71",,124,
100140,29/01/2006,2,לא מנוהל,08/03/2015,80000109,"2,500.00",779.79,REFRIGERATOR LENCO  ,REFRIGERATOR LENCO  ,5901,דיקן הפקולטה למדעי הבריאות,4082025,,2500,,,,לא,,,,,,,
121513,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100530,2500,,,,לא,,,,,,,
121514,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100531,2500,,,,לא,,,,,,,
121515,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100342,2500,,,,לא,,,,,,,
121516,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100014,2500,,,,לא,,,,,,,
121517,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100912,2500,,,,לא,,,,,,,
121518,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100785,2500,,,,לא,,,,,,,
121519,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100876,2500,,,,לא,,,,,,,
121520,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100420,2500,,,,לא,,,,,,,
121521,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,101295,2500,,,,לא,,,,,,,
121522,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100641,2500,,,,לא,,,,,,,
121523,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100786,2500,,,,לא,,,,,,,
121524,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100873,2500,,,,לא,,,,,,,
121525,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100961,2500,,,,לא,,,,,,,
121526,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,101289,2500,,,,לא,,,,,,,
121527,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100960,2500,,,,לא,,,,,,,
121528,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100689,2500,,,,לא,,,,,,,
121529,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100697,2500,,,,לא,,,,,,,
121532,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100688,2500,,,,לא,,,,,,,
121533,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100687,2500,,,,לא,,,,,,,
121534,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100928,2500,,,,לא,,,,,,,
121535,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100922,2500,,,,לא,,,,,,,
121536,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100937,2500,,,,לא,,,,,,,
121537,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100938,2500,,,,לא,,,,,,,
121538,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100940,2500,,,,לא,,,,,,,
121540,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100783,2500,,,,לא,,,,,,,
121541,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100897,2500,,,,לא,,,,,,,
121542,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100924,2500,,,,לא,,,,,,,
121543,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100023,2500,,,,לא,,,,,,,
121544,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100814,2500,,,,לא,,,,,,,
121545,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100908,2500,,,,לא,,,,,,,
121546,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100756,2500,,,,לא,,,,,,,
121547,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100425,2500,,,,לא,,,,,,,
121548,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100803,2500,,,,לא,,,,,,,
121549,25/03/2010,2,לא מנוהל,02/04/2018,80000109,"2,500.00",779.79,REFRIGERATOR BOSCH KSU49622NE,REFRIGERATOR BOSCH KSU49622NE,5807,מעונות סטודנטים,,100028,2500,,,,לא,,,,,,,
